Transaction ID,Date,Customer ID,Revenue ($),Cost ($),Region,Data Source,Revenue Category,Customer Type
5549,2023-12-02,2663,117.09,47.66,Bay Area,RDS,Placement Fee,Homeowner
5550,2024-06-22,1556,59.96,41.17,Seattle,Google Sheets,In-Home Service,Resident
5551,2024-09-07,4289,148.48,68.33,New York,Excel,Other,Homeowner
5552,2023-03-15,4818,98.36,38.12,Bay Area,RDS,Management Fee,Homeowner
5553,2023-07-10,2671,403.45,248.45,Bay Area,RDS,In-Home Service,Homeowner
5554,2023-11-20,3727,100.62,34.74,Dallas,Google Sheets,In-Home Service,Other
5555,2023-05-27,1992,375.9,295.34,New York,RDS,Management Fee,Homeowner
5556,2023-10-11,4820,223.55,137.75,Dallas,Excel,Other,Resident
5557,2023-08-01,2628,83.02,65.83,Los Angeles,Excel,In-Home Service,Resident
5558,2024-09-26,4076,415.73,195.16,New York,Google Sheets,Placement Fee,Resident
5559,2024-12-18,2691,310.83,244.19,Los Angeles,RDS,Other,Homeowner
5560,2024-01-29,1756,156.09,58.19,Miami,Google Sheets,In-Home Service,Resident
5561,2023-12-05,4943,452.61,144.99,Los Angeles,RDS,Placement Fee,Homeowner
5562,2023-01-22,2104,70.37,22.27,Los Angeles,Excel,Management Fee,Homeowner
5563,2023-04-15,2270,140.82,74.98,Miami,RDS,Placement Fee,Homeowner
5564,2024-04-10,3902,388.42,132.65,Seattle,RDS,Other,Resident
5565,2024-04-03,3540,369.22,205.32,Miami,Excel,Management Fee,Homeowner
5566,2024-03-07,1648,180.17,83.55,Miami,Excel,Placement Fee,Other
5567,2024-12-16,2409,77.91,36.45,Seattle,Excel,Other,Other
5568,2024-09-10,4646,436.14,269.45,Miami,RDS,Management Fee,Homeowner
5569,2023-08-09,1991,191.16,72.94,Dallas,Google Sheets,Other,Resident
5570,2024-01-14,2330,138.07,94.34,Los Angeles,Excel,In-Home Service,Homeowner
5571,2023-08-10,1627,,166.8,Miami,RDS,Other,Homeowner
5572,2023-09-15,3672,459.6,348.13,Bay Area,Google Sheets,Placement Fee,Other
5573,2024-12-13,3590,69.6,33.58,Los Angeles,BigQuery,Other,Resident
5574,2024-01-02,3054,394.61,312.28,Dallas,BigQuery,Other,Resident
5575,2023-12-15,2949,307.61,180.85,Dallas,RDS,Management Fee,Homeowner
5576,2023-08-13,1953,241.45,189.95,Miami,RDS,Other,Resident
5577,2024-12-14,3562,384.84,120.66,Seattle,Excel,Other,Homeowner
5578,2023-08-24,2842,484.62,321.78,Bay Area,RDS,In-Home Service,Homeowner
5579,2023-07-02,3802,153.14,108.47,Miami,Google Sheets,In-Home Service,Other
5580,2024-12-12,4639,114.64,37.44,Seattle,RDS,Management Fee,Resident
5581,2024-03-19,3120,460.8,271.63,Dallas,Google Sheets,Management Fee,Resident
5582,2024-09-14,1009,351.03,246.06,Los Angeles,Google Sheets,Placement Fee,Other
5583,2023-01-06,2596,247.09,143.44,Dallas,Excel,Management Fee,Resident
5584,2023-08-24,3609,307.97,102.22,Miami,Google Sheets,Other,Homeowner
5585,2023-05-07,1121,385.53,249.33,Seattle,RDS,In-Home Service,Resident
5586,2023-04-14,1686,397.86,131.41,Miami,Google Sheets,Management Fee,Resident
5587,2024-04-24,3009,463.95,328.82,Dallas,BigQuery,Placement Fee,Resident
5588,2023-06-04,3560,242.08,77.83,Bay Area,Google Sheets,Other,Homeowner
5589,2023-09-14,4037,182.03,67.11,Dallas,RDS,Placement Fee,Resident
5590,2023-08-23,1440,337.85,147.83,Miami,Excel,Placement Fee,Homeowner
5591,2024-05-14,4109,237.08,146.2,Seattle,RDS,Placement Fee,Other
5592,2023-10-16,3749,317.57,250.3,Miami,RDS,Placement Fee,Homeowner
5593,2024-05-24,1590,238.99,85.78,Los Angeles,RDS,Other,Other
5594,2024-07-05,2368,118.85,44.14,Los Angeles,BigQuery,Other,Other
5595,2024-12-09,2989,261.24,126.55,Seattle,Excel,Placement Fee,Homeowner
5596,2024-07-22,2361,360.91,259.17,Dallas,BigQuery,Other,Homeowner
5597,2023-10-25,4773,409.68,218.61,Miami,Google Sheets,Management Fee,Other
5598,2024-09-01,2207,272.0,125.34,New York,Google Sheets,Other,Other
5599,2023-05-17,3114,124.36,72.2,New York,BigQuery,Other,Resident
5600,2024-01-11,3064,236.61,101.8,Los Angeles,Excel,Placement Fee,Homeowner
5601,2023-03-28,2406,403.83,202.15,Bay Area,Google Sheets,Other,Other
5602,2024-02-23,3415,235.79,109.95,Los Angeles,Excel,Management Fee,Homeowner
5603,2023-07-18,3951,363.44,255.16,Dallas,BigQuery,Other,Homeowner
5604,2024-04-07,2339,278.25,212.06,Seattle,Google Sheets,Management Fee,Other
5605,2024-03-12,2520,158.55,107.78,Bay Area,BigQuery,Other,Other
5606,2023-11-06,4879,408.27,212.11,Miami,Google Sheets,In-Home Service,Homeowner
5607,2024-08-18,3768,87.9,48.54,Miami,RDS,Other,Resident
5608,2023-10-08,4416,286.2,103.76,New York,Excel,Management Fee,Other
5609,2023-11-19,4005,144.0,96.97,Seattle,BigQuery,Management Fee,Homeowner
5610,2024-12-02,2576  ,80.18,47.97,Bay Area,RDS,Management Fee,Resident
5611,2023-06-01,1907,276.32,207.58,Bay Area,BigQuery,Placement Fee,Homeowner
5612,2023-10-29,4036,274.8,110.0,Bay Area,BigQuery,Management Fee,Homeowner
5613,2023-10-05,3520,368.11,250.26,Seattle,Excel,Other,Other
5614,2024-10-12,1114,385.14,247.39,Seattle,BigQuery,In-Home Service,Resident
5615,2024-11-18,3147,377.51,163.43,Miami,Excel,Management Fee,Homeowner
5616,2023-01-08,4956,234.3,148.47,Los Angeles,BigQuery,Placement Fee,Resident
5617,2023-08-23,3485,334.26,254.77,Dallas,Google Sheets,Other,Resident
5618,2024-11-05,2368,309.63,235.08,Miami,RDS,Management Fee,Other
5619,2024-07-14,3396,239.7,158.16,New York,Google Sheets,Placement Fee,Homeowner
5620,2023-10-29,1138,,103.29,New York,Excel,Placement Fee,Homeowner
5621,2023-02-07,1827,476.26,350.59,New York,Excel,Placement Fee,Other
5622,2023-05-16,3371,136.8,86.03,Bay Area,RDS,Management Fee,Other
5623,2024-02-25,1845,457.6,208.31,Los Angeles,Excel,Management Fee,Homeowner
5624,2023-08-07,4373,74.05,29.15,Dallas,Google Sheets,Management Fee,Other
5625,2023-12-14,3341,188.78,67.6,Bay Area,RDS,In-Home Service,Homeowner
5626,2024-06-29,2980,179.67,58.41,Seattle,Excel,In-Home Service,Resident
5627,2023-03-20,2552,331.86,224.69,Los Angeles,Excel,Other,Resident
5628,2023-09-30,4905,109.05,45.57,Seattle,Excel,Other,Other
5629,2023-06-10,4015,447.06,139.54,Dallas,Excel,Placement Fee,Resident
5630,2024-11-17,2315,422.85,210.85,New York,BigQuery,In-Home Service,Homeowner
5631,2023-11-04,1073,343.43,185.9,Dallas,BigQuery,Management Fee,Resident
5632,2024-01-09,4846,256.29,98.57,Bay Area,BigQuery,Other,Resident
5633,2023-01-09,1483,469.83,151.3,Seattle,Excel,Management Fee,Resident
5634,2024-03-19,1015,423.84,167.23,Miami,BigQuery,Management Fee,Homeowner
5635,2023-04-23,2549,274.69,175.68,New York,Excel,In-Home Service,Other
5636,2023-07-24,2359,365.84,124.8,Miami,Google Sheets,Other,Homeowner
5637,2024-02-09,3840,305.12,176.21,Seattle,Excel,Placement Fee,Other
5638,2024-11-28,2896,314.57,117.4,Dallas,RDS,Other,Resident
5639,2023-07-16,3563,198.94,79.15,New York,RDS,Other,Resident
5640,2023-04-25,3972,257.94,128.08,Los Angeles,RDS,Other,Resident
5641,2023-05-01,2150,85.15,29.84,New York,Excel,In-Home Service,Homeowner
5642,2024-10-14,3871,210.81,81.5,Seattle,RDS,Other,Resident
5643,2023-03-06,3565,363.12,172.29,Bay Area,RDS,Placement Fee,Homeowner
5644,2023-10-03,1128,478.95,222.63,Miami,Excel,Other,Homeowner
5645,2023-08-27,1510,483.38,326.11,New York,Excel,Management Fee,Other
5646,2023-10-29,1422,300.08,101.24,Bay Area,BigQuery,Placement Fee,Other
5647,2024-01-27,3432,322.98,235.85,Los Angeles,Excel,Other,Other
5648,2024-06-05,2906,133.57,94.58,Miami,BigQuery,In-Home Service,Other
5649,2024-01-04,1231,362.89,247.85,Miami,Excel,In-Home Service,Homeowner
5650,2023-08-21,1958,81.8,37.19,Miami,Google Sheets,In-Home Service,Homeowner
5651,2023-07-14,1824,178.11,126.71,New York,RDS,Management Fee,Other
5652,2023-01-12,4266,350.76,137.29,Bay Area,Google Sheets,Management Fee,Other
5653,2024-11-19,1064,189.64,68.69,Dallas,Excel,In-Home Service,Other
5654,2023-06-26,1832,72.43,23.36,Bay Area,Google Sheets,Management Fee,Other
5655,2023-08-05,1614,424.34,326.6,Dallas,BigQuery,Other,Other
5656,2023-01-11,4348,189.65,86.1,New York,Excel,Other,Other
5657,2024-03-21,3028,78.4,59.49,Seattle,Excel,In-Home Service,Other
5658,2024-09-21,4741,83.65,,Miami,Google Sheets,Placement Fee,Resident
5659,2023-06-13,4295,163.29,123.09,Bay Area,RDS,Other,Other
5660,2024-07-04,1800,130.11,97.84,Los Angeles,Excel,Placement Fee,Other
5661,2023-02-22,2967,398.44,303.55,Los Angeles,RDS,Management Fee,Homeowner
5662,2023-08-06,1277,194.76,106.74,Dallas,Google Sheets,Management Fee,Other
5663,2024-12-18,3013,412.11,302.07,Dallas,Google Sheets,Other,Other
5664,2023-12-26,2717,128.23,99.43,Miami,Google Sheets,Other,Other
5665,2024-01-20,3413,271.8,125.66,Dallas,BigQuery,Management Fee,Homeowner
5666,2023-02-25,3563,359.62,183.2,Los Angeles,Excel,Management Fee,Homeowner
5667,2023-04-28,2238,,226.51,Bay Area,Google Sheets,Placement Fee,Resident
5668,2023-09-10,3486,320.51,144.29,Bay Area,Google Sheets,Other,Homeowner
5669,2023-06-29,1427,466.17,315.55,Dallas,BigQuery,In-Home Service,Homeowner
5670,2024-02-19,3776,152.84,51.5,Dallas,Excel,In-Home Service,Resident
5671,2023-08-23,3443,272.17,152.89,New York,RDS,Management Fee,Homeowner
5672,2024-12-08,4280,447.8,161.73,Los Angeles,Excel,In-Home Service,Resident
5673,2023-03-21,2524,85.05,37.99,Seattle,Google Sheets,Management Fee,Resident
5674,2024-10-08,2486,75.15,32.26,Bay Area,RDS,In-Home Service,Homeowner
5675,2023-01-22,1585,154.99,111.51,Dallas,BigQuery,Management Fee,Homeowner
5676,2024-04-21,4298,334.86,132.86,New York,BigQuery,Management Fee,Resident
5677,2024-03-15,1374,166.95,117.57,New York,Google Sheets,In-Home Service,Resident
5678,2024-07-23,2523,135.61,94.52,New York,RDS,Other,Resident
5679,2023-04-03,3995,256.46,140.91,New York,Excel,Management Fee,Resident
5680,2023-07-11,1092,326.12,135.97,Miami,Google Sheets,In-Home Service,Homeowner
5681,2023-04-13,4531,161.85,66.92,Dallas,RDS,Other,Other
5682,2024-01-31,2600,185.31,,Dallas,RDS,Placement Fee,Resident
5683,2023-01-07,3368,326.1,99.27,New York,RDS,Management Fee,Homeowner
5684,2024-10-01,4081,475.58,,Bay Area,RDS,Management Fee,Resident
5685,2024-07-20,1913,353.63,274.55,Dallas,BigQuery,Placement Fee,Other
5686,2023-08-19,4374,402.31,151.81,Miami,RDS,Management Fee,Homeowner
5687,2024-07-27,2345,215.06,126.17,Miami,RDS,Placement Fee,Homeowner
5688,2023-08-28,2840,172.51,134.71,New York,Google Sheets,In-Home Service,Other
5689,2023-03-31,4527,254.42,185.79,Miami,BigQuery,Placement Fee,Other
5690,2023-08-20,2301,413.21,299.66,Los Angeles,BigQuery,Other,Homeowner
5691,2024-04-01,2621,255.33,181.52,Miami,BigQuery,In-Home Service,Other
5692,2023-08-21,2561,431.03,195.91,New York,Excel,Placement Fee,Homeowner
5693,2023-12-20,2753,494.95,368.89,New York,Excel,Other,Other
5694,2023-11-29,2416,82.41,63.51,New York,BigQuery,Placement Fee,Resident
5695,2024-03-14,3964,70.43,38.59,Bay Area,Google Sheets,Other,Resident
5696,2024-01-10,1094,117.32,,Seattle,RDS,Placement Fee,Homeowner
5697,2023-10-19,2779,222.97,113.07,Dallas,RDS,Management Fee,Homeowner
5698,2023-12-11,1958,108.97,50.9,Dallas,BigQuery,Other,Homeowner
5699,2024-10-25,2130,441.8,179.46,Dallas,BigQuery,Management Fee,Resident
5700,2024-03-03,2413,60.42,36.81,Miami,Excel,Management Fee,Resident
5701,2024-10-18,2783,192.11,111.67,Miami,BigQuery,Other,Homeowner
5702,2023-05-10,4597,,70.72,Miami,Excel,Management Fee,Other
5703,2023-05-21,4744,469.19,163.24,Seattle,BigQuery,In-Home Service,Homeowner
5704,2024-02-19,3118,351.27,245.34,Seattle,RDS,Placement Fee,Homeowner
5705,2023-04-03,1663,460.41,178.39,Seattle,BigQuery,Other,Homeowner
5706,2024-09-17,1968,487.55,174.19,Seattle,RDS,In-Home Service,Other
5707,2023-10-11,3634,273.69,167.37,Seattle,BigQuery,Other,Resident
5708,2024-10-16,4447,155.44,77.61,Dallas,Excel,Placement Fee,Other
5709,2023-08-11,3774,137.18,45.26,Dallas,BigQuery,Other,Resident
5710,2024-04-07,3415,150.31,71.82,Seattle,Google Sheets,Placement Fee,Resident
5711,2024-06-28,3098,368.87,253.0,Dallas,RDS,In-Home Service,Other
5712,2023-10-03,4969,68.2,41.44,Seattle,RDS,Other,Resident
5713,2024-11-12,2166,73.11,35.19,Seattle,RDS,Placement Fee,Other
5714,2023-05-20,4490,323.66,128.14,Seattle,BigQuery,Management Fee,Resident
5715,2023-12-23,2571,338.93,208.75,Dallas,Google Sheets,Management Fee,Homeowner
5716,2024-12-13,2523,349.37,259.85,Los Angeles,Google Sheets,In-Home Service,Resident
5717,2023-01-23,4957,217.35,135.44,Los Angeles,Excel,In-Home Service,Other
5718,2023-09-27,1987,412.68,291.54,New York,Excel,In-Home Service,Resident
5719,2024-10-26,4238,290.13,162.69,New York,Excel,Management Fee,Homeowner
5720,2023-11-29,4819,97.46,64.22,Los Angeles,Google Sheets,Placement Fee,Other
5721,2023-03-26,3307,408.69,305.75,Bay Area,RDS,In-Home Service,Homeowner
5722,2024-09-12,4263,478.88,328.79,Los Angeles,RDS,Placement Fee,Homeowner
5723,2023-01-31,2225,77.02,58.14,Los Angeles,Excel,Placement Fee,Homeowner
5724,2023-08-28,4845,226.11,116.58,Los Angeles,Excel,In-Home Service,Other
5725,2023-12-29,2208,269.38,202.6,Miami,BigQuery,In-Home Service,Resident
5726,2024-01-24,3205,115.91,70.8,Seattle,BigQuery,Management Fee,Homeowner
5727,2024-10-14,4829,440.47,323.76,New York,Google Sheets,In-Home Service,Other
5728,2024-10-29,4693,177.87,56.86,Dallas,BigQuery,Management Fee,Resident
5729,2023-10-26,1098,402.35,253.05,Miami,Excel,Management Fee,Resident
5730,2024-01-06,3288,351.95,254.81,Seattle,Excel,Placement Fee,Other
5731,2023-04-09,2514,319.12,123.53,Los Angeles,Excel,Management Fee,Other
5732,2023-02-16,1201,136.46,86.09,Los Angeles,RDS,Placement Fee,Resident
5733,2024-02-26,1633,149.32,106.39,Miami,Excel,Management Fee,Resident
5734,2024-04-24,4580,71.31,31.66,Dallas,BigQuery,In-Home Service,Homeowner
5735,2024-08-01,4700,158.32,79.58,Miami,Google Sheets,Other,Resident
5736,2023-03-03,4167,205.45,120.14,Miami,BigQuery,Placement Fee,Homeowner
5737,2023-04-19,1745,424.92,237.78,New York,RDS,In-Home Service,Homeowner
5738,2024-11-09,1489,214.88,68.67,Seattle,BigQuery,Placement Fee,Resident
5739,2024-07-02,1578,389.58,136.09,Bay Area,BigQuery,Management Fee,Other
5740,2023-04-29,4959,247.75,86.77,New York,RDS,Placement Fee,Resident
5741,2024-08-20,4289,403.19,173.83,Dallas,BigQuery,Other,Homeowner
5742,2024-01-17,3574,489.32,206.95,Dallas,RDS,In-Home Service,Resident
5743,2024-01-27,1272,157.93,105.99,Miami,BigQuery,Placement Fee,Resident
5744,2023-02-21,2242,438.05,256.86,Miami,RDS,Other,Other
5745,2024-08-25,1785,329.82,224.93,Los Angeles,Google Sheets,In-Home Service,Homeowner
5746,2023-10-16,4954,417.78,139.93,Miami,Google Sheets,Other,Homeowner
5747,2023-12-03,4730,343.21,186.23,Seattle,RDS,Placement Fee,Homeowner
5748,2023-07-23,4403,240.78,111.21,Los Angeles,Excel,Other,Homeowner
5749,2023-08-26,4927,152.63,110.65,Bay Area,RDS,Management Fee,Other
5750,2024-01-17,1452,,53.31,Seattle,BigQuery,Placement Fee,Other
5751,2024-10-28,2175,290.98,213.76,Dallas,Excel,In-Home Service,Homeowner
5752,2023-05-16,3394,495.65,160.2,Dallas,Excel,Management Fee,Resident
5753,2024-02-11,1815,382.12,252.36,Seattle,Excel,Placement Fee,Homeowner
5754,2024-05-22,1413,197.31,112.47,New York,RDS,Management Fee,Resident
5755,2023-12-28,2550,422.24,300.85,Miami,RDS,Other,Homeowner
5756,2024-01-16,1430,396.04,219.24,Miami,Excel,In-Home Service,Other
5757,2024-07-29,3426,,100.76,Miami,RDS,Management Fee,Other
5758,2024-09-26,4045,56.44,18.39,Dallas,Google Sheets,Other,Homeowner
5759,2023-09-11,1894,103.17,65.44,Seattle,BigQuery,Other,Resident
5760,2024-04-21,3475,444.79,194.18,Miami,BigQuery,In-Home Service,Resident
5761,2023-04-24,4937,426.45,132.13,New York,BigQuery,Placement Fee,Resident
5762,2023-01-20,2946,182.84,60.93,Los Angeles,RDS,In-Home Service,Other
5763,2024-06-11,2107,178.34,138.86,Dallas,BigQuery,In-Home Service,Resident
5764,2023-05-25,1191,406.79,192.43,New York,Google Sheets,Other,Resident
5765,2023-07-27,1040,471.98,346.45,Seattle,BigQuery,In-Home Service,Resident
5766,2024-06-14,2887,400.61,312.41,New York,Google Sheets,In-Home Service,Other
5767,2024-01-11,2859,322.51,248.86,Seattle,RDS,Placement Fee,Homeowner
5768,2024-05-18,2796,159.2,117.95,Seattle,RDS,In-Home Service,Other
5769,2023-06-15,2332,286.59,214.2,Seattle,BigQuery,In-Home Service,Other
5770,2024-07-03,4449,155.08,68.93,Bay Area,Excel,Other,Homeowner
5771,2023-06-30,1135,413.61,155.41,Los Angeles,Google Sheets,Placement Fee,Homeowner
5772,2024-09-08,2813,224.13,138.88,New York,Excel,In-Home Service,Resident
5773,2024-09-03,1105,425.16,231.31,Bay Area,Google Sheets,Placement Fee,Resident
5774,2024-08-24,1518,221.72,77.46,New York,RDS,Placement Fee,Homeowner
5775,2024-03-19,2941,420.87,268.84,Miami,RDS,Other,Resident
5776,2023-11-28,3861,199.99,116.28,New York,Google Sheets,In-Home Service,Homeowner
5777,2024-05-17,2565,248.06,181.46,Bay Area,Google Sheets,Management Fee,Resident
5778,2023-03-20,1125,326.97,197.68,Bay Area,RDS,Placement Fee,Other
5779,2024-08-07,4428,81.63,47.91,Dallas,Google Sheets,Other,Resident
5780,2024-11-18,3447,476.69,248.06,Seattle,Google Sheets,Placement Fee,Homeowner
5781,2024-01-31,3126,308.12,163.73,Bay Area,Excel,Management Fee,Homeowner
5782,2024-08-30,1388,278.52,216.46,Seattle,BigQuery,Management Fee,Other
5783,2023-04-13,4650,427.73,157.93,Los Angeles,Excel,In-Home Service,Resident
5784,2024-02-06,2558,439.59,229.95,Bay Area,RDS,Other,Homeowner
5785,2023-08-12,2724,285.02,178.97,Dallas,Excel,Management Fee,Resident
5786,2024-06-01,3121,467.27,241.35,Dallas,RDS,Placement Fee,Homeowner
5787,2024-09-25,2028,79.13,34.94,Miami,Google Sheets,Management Fee,Resident
5788,2023-08-24,2942,100.95,44.79,Bay Area,BigQuery,Placement Fee,Other
5789,2024-03-02,4534,318.55,132.78,Los Angeles,RDS,Other,Resident
5790,2023-04-26,1081,209.33,98.79,Seattle,BigQuery,In-Home Service,Resident
5791,2023-06-12,2560,258.9,190.51,New York,BigQuery,Management Fee,Homeowner
5792,2023-08-14,1775,,109.22,New York,Excel,Other,Resident
5793,2023-08-18,4038,232.13,97.52,New York,RDS,Other,Homeowner
5794,2023-07-01,4476,420.19,206.84,New York,Excel,Management Fee,Homeowner
5795,2023-09-06,4585,317.06,111.9,Bay Area,Google Sheets,Other,Resident
5796,2023-11-14,1277,498.81,375.11,Miami,Google Sheets,In-Home Service,Homeowner
5797,2023-07-29,3887,404.1,203.71,Dallas,RDS,In-Home Service,Other
5798,2024-10-17,2878,173.15,136.82,New York,RDS,Management Fee,Resident
5799,2024-01-27,3271,168.96,80.05,Bay Area,Google Sheets,Management Fee,Other
5800,2023-04-06,2607,201.15,144.46,Miami,RDS,Other,Resident
5801,2023-03-27,4139,429.47,183.9,Los Angeles,Excel,Other,Homeowner
5802,2024-02-19,4391,62.28,21.06,New York,Excel,Other,Other
5803,2024-01-29,1605,153.58,48.51,Seattle,RDS,Management Fee,Other
5804,2024-11-26,3066,457.21,275.74,Los Angeles,Excel,Management Fee,Homeowner
5805,2024-09-24,1639,337.95,154.03,Los Angeles,RDS,Placement Fee,Resident
5806,2024-05-15,4414,152.08,79.35,New York,Excel,Other,Resident
5807,2024-08-26,4665,148.62,105.42,Seattle,Excel,Management Fee,Resident
5808,2024-08-04,2789,438.18,185.81,Bay Area,BigQuery,Placement Fee,Resident
5809,2023-05-13,2756,452.19,205.44,Seattle,Excel,In-Home Service,Other
5810,2024-10-10,2366,165.26,119.43,Miami,RDS,Placement Fee,Homeowner
5811,2023-11-10,3144,239.23,130.71,Los Angeles,Excel,In-Home Service,Homeowner
5812,2024-11-29,4123,425.57,303.79,New York,Excel,Management Fee,Other
5813,2023-08-09,1174,,193.41,Seattle,Google Sheets,Other,Homeowner
5814,2024-03-13,4409,416.26,207.79,Dallas,RDS,In-Home Service,Homeowner
5815,2023-02-15,4765,283.28,108.66,Seattle,Excel,Other,Homeowner
5816,2023-07-11,2376,460.2,348.91,Seattle,BigQuery,Other,Other
5817,2024-06-03,4462,196.68,147.19,Miami,Google Sheets,In-Home Service,Other
5818,2024-01-14,4186,120.5,95.45,New York,BigQuery,Other,Homeowner
5819,2024-11-21,1347,368.93,184.92,Los Angeles,BigQuery,Other,Other
5820,2023-11-30,1000,292.71,207.62,Miami,Google Sheets,Other,Other
5821,2023-02-08,1062,434.56,220.53,Miami,BigQuery,Other,Other
5822,2023-10-20,2783,86.52,45.61,Dallas,RDS,Placement Fee,Resident
5823,2024-11-20,4814,429.66,307.21,Miami,RDS,In-Home Service,Other
5824,2023-06-11,1225,181.98,70.73,New York,BigQuery,Other,Resident
5825,2023-11-27,3470,344.69,141.38,Miami,RDS,Other,Homeowner
5826,2023-04-14,2042,68.06,,Dallas,Excel,Management Fee,Homeowner
5827,2023-06-10,3078,324.31,225.1,Bay Area,Excel,Management Fee,Homeowner
5828,2024-09-26,1844,,181.29,Miami,Excel,In-Home Service,Other
5829,2023-02-23,3680,215.94,103.45,Seattle,BigQuery,Other,Resident
5830,2023-02-03,1023,146.93,117.46,Miami,BigQuery,In-Home Service,Other
5831,2023-08-30,3884,291.93,143.6,Los Angeles,RDS,Management Fee,Homeowner
5832,2023-04-23,4030,424.94,180.13,Seattle,RDS,Management Fee,Resident
5833,2023-11-14,2234,195.6,119.63,Seattle,RDS,Management Fee,Other
5834,2023-01-23,2984,163.61,114.68,Bay Area,BigQuery,Placement Fee,Other
5835,2024-07-11,1160,175.52,58.76,Los Angeles,RDS,Placement Fee,Homeowner
5836,2024-10-08,2278,477.11,290.77,Los Angeles,Excel,Management Fee,Other
5837,2023-04-28,2594,211.67,67.28,Los Angeles,Excel,Management Fee,Other
5838,2024-12-01,3161,51.62,29.07,Miami,Google Sheets,Placement Fee,Homeowner
